,Unnamed: 0,name,height,weight,reach,STANCE,SLPM,Str Acc,SApm,Str. Def,TD Avg,TD Acc,TD Def,Sub Avg,age
2473,2473,Valeri Ignatov,69.0,170,, Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2474,2474,Mike Pierce,68.0,170,71.0, Orthodox,2.62,0.42,2.36,0.62,3.08,0.42,0.71,0.2,43.0
2475,2475,Evan Elder,70.0,155,72.0, Switch,4.75,0.48,5.0,0.57,0.74,0.22,0.28,0.4,27.0
2476,2476,Kyle Levinton,, --,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2477,2477,Mark Scanlon,69.0,170,70.0, Orthodox,2.2,0.35,3.33,0.48,3.0,0.75,0.25,2.0,
2478,2478,Rocky Long,,145,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0
2479,2479,Zelim Imadaev,72.0,170,76.0, Orthodox,2.91,0.36,4.35,0.43,0.38,0.5,0.6,0.0,29.0
2480,2480,Kevin Aguilar,67.0,155,73.0, Orthodox,3.96,0.4,4.81,0.52,0.16,0.16,0.78,0.0,35.0
2481,2481,Miika Mehmet,,205,, Orthodox,0.33,0.12,7.29,0.24,0.0,0.0,0.0,0.0,
2482,2482,Humberto Bandenay,71.0,145,71.0, Southpaw,2.22,0.41,4.79,0.41,2.9,0.46,0.62,0.5,29.0
2483,2483,Ben Rothwell,76.0,265,78.0, Orthodox,3.71,0.42,4.63,0.47,0.68,0.34,0.7,0.4,42.0
2484,2484,Chase Beebe,67.0,135,67.0, Orthodox,2.17,0.38,1.64,0.69,2.49,0.42,0.41,0.9,39.0
2485,2485,Gleristone Santos,69.0,145,71.0,,3.4,0.31,4.4,0.64,0.0,0.0,0.75,0.0,35.0
2486,2486,Brett Rogers,77.0,265,81.0, Orthodox,3.17,0.44,3.2,0.46,0.0,0.0,0.58,0.0,43.0
2487,2487,Journey Newson,65.0,135,67.0, Orthodox,2.64,0.32,2.57,0.64,0.56,0.16,0.43,0.3,35.0
2488,2488,Tony Juarez,60.0,155,63.0,,0.89,0.25,10.34,0.38,4.43,1.0,0.66,0.0,
2489,2489,Derek Anderson,72.0,155,74.0,,3.97,0.37,3.08,0.61,0.34,0.14,0.6,0.0,34.0
2490,2490,David Mitchell,72.0,170,75.0, Orthodox,1.74,0.32,2.06,0.55,0.66,0.5,0.29,2.0,44.0
2491,2491,Daermisi Zhawupasi,68.0,135,68.0, Switch,1.24,0.51,2.75,0.34,6.19,0.75,0.64,2.1,24.0
2492,2492,Kevin Syler,69.0,155,71.0, Switch,5.6,0.69,4.03,0.48,1.0,0.4,0.77,2.0,30.0
2493,2493,Shane Young,68.0,145,72.0, Orthodox,5.19,0.4,5.46,0.52,0.63,0.18,0.64,0.0,30.0
2494,2494,Johnny Sampaio,68.0,170,70.0, Orthodox,1.32,0.4,2.64,0.5,9.89,0.5,0.0,9.9,48.0
2495,2495,Kevin Borjas,65.0,125,68.0, Orthodox,4.92,0.4,6.7,0.49,0.0,0.0,0.61,0.0,26.0
2496,2496,Yukiya Naito,73.0,205,74.0, Orthodox,1.54,0.33,5.13,0.6,0.0,0.0,0.0,0.0,
2497,2497,Tafon Nchukwi,72.0,185,77.0, Orthodox,5.57,0.52,4.11,0.54,0.76,0.57,0.64,0.0,29.0
2498,2498,Robert Bryczek,72.0,185,75.0, Orthodox,2.13,0.24,4.47,0.6,0.0,0.0,1.0,0.0,33.0
2499,2499,Omar Morales,71.0,155,73.0, Orthodox,3.42,0.4,3.18,0.58,0.46,1.0,0.63,0.0,38.0
2500,2500,George Allen,74.0,205,74.0, Open Stance,0.8,0.38,3.1,0.43,0.0,0.0,0.5,0.0,57.0
2501,2501,Jorge Ortiz,72.0,185,74.0, Orthodox,3.53,0.58,2.8,0.73,0.0,0.0,0.0,0.0,
2502,2502,Santiago Ponzinibbio,72.0,170,73.0, Orthodox,4.9,0.41,4.67,0.61,0.48,0.3,0.6,0.0,37.0
2503,2503,Ray Borg,64.0,135,63.0, Orthodox,1.52,0.52,1.93,0.48,3.89,0.5,0.46,1.0,30.0
2504,2504,Dylan Mantello,73.0,155,73.0, Orthodox,5.93,0.56,9.42,0.53,0.0,0.0,0.0,0.0,31.0
2505,2505,Karlos Vemola,72.0,185,75.0, Orthodox,1.67,0.44,2.13,0.37,1.93,0.25,0.31,1.7,38.0
2506,2506,Scott Norton,70.0,170,71.0, Orthodox,0.67,0.3,0.34,0.6,2.52,0.25,0.0,0.0,51.0
2507,2507,Lucio Linhares,74.0,185,75.0, Orthodox,0.99,0.22,3.47,0.34,1.86,0.5,0.5,1.9,50.0
2508,2508,Tony Kelley,69.0,135,70.0, Switch,5.55,0.47,4.85,0.45,0.0,0.0,0.52,1.4,37.0
2509,2509,Andrey Koreshkov,72.0,170,75.0,,2.84,0.39,1.92,0.63,4.8,0.53,0.0,0.0,33.0
2510,2510,Jenel Lausa,65.0,125,68.0, Orthodox,1.44,0.42,3.53,0.53,0.55,0.66,0.51,0.8,35.0
2511,2511,Tokitaka Nakanishi,66.0,135,66.0, Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
2512,2512,Felipe Olivieri,69.0,155,72.0, Orthodox,6.68,0.58,4.6,0.57,0.0,0.0,0.71,0.0,39.0
2513,2513,Jackie Lee,, --,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2514,2514,Kantharaj Agasa,,135,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0
2515,2515,Roman Mitichyan,70.0,170,72.0, Orthodox,0.26,0.16,2.7,0.43,1.93,1.0,0.25,1.9,45.0
2516,2516,Wagner Prado,72.0,205,74.0, Southpaw,1.72,0.4,3.06,0.5,0.0,0.0,0.22,0.0,37.0
2517,2517,Leo Kuntz,70.0,155,74.0, Orthodox,1.68,0.32,3.8,0.45,1.99,0.25,0.33,0.7,40.0
2518,2518,Leon Shahbazyan,76.0,170,74.0, Orthodox,6.33,0.52,8.18,0.32,1.46,0.5,0.0,0.0,28.0
2519,2519,Sergey Morozov,66.0,135,67.0, Orthodox,3.01,0.43,2.97,0.61,3.63,0.31,0.68,0.0,34.0
2520,2520,Bogdan Grad,68.0,155,70.0, Orthodox,1.45,0.5,9.4,0.45,0.0,0.0,0.0,0.0,28.0
2521,2521,Joshua Van,65.0,125,65.0, Orthodox,9.08,0.53,5.77,0.6,1.14,0.42,0.78,0.0,22.0
2522,2522,Klidson Abreu,72.0,205,74.0, Orthodox,2.05,0.4,2.9,0.55,0.64,0.2,0.8,0.0,31.0
2523,2523,Yves Edwards,69.0,155,73.0, Southpaw,2.91,0.42,2.34,0.66,0.76,0.53,0.69,0.7,47.0
2524,2524,Lance Gibson,69.0,185,73.0, Orthodox,1.21,0.75,6.44,0.2,0.0,0.0,0.0,0.0,53.0
2525,2525,Aalon Cruz,72.0,145,78.0, Switch,7.58,0.39,8.88,0.58,0.0,0.0,0.0,0.0,34.0
2526,2526,Pablo Garza,73.0,145,73.0, Orthodox,3.37,0.44,2.7,0.5,0.94,0.25,0.15,1.3,40.0
2527,2527,Felipe Bunes,67.0,125,69.0, Orthodox,5.25,0.54,8.72,0.41,3.15,0.33,0.0,0.0,34.0
2528,2528,Victor Hugo,67.0,135,71.0, Orthodox,3.46,0.51,2.25,0.61,0.67,0.5,0.87,1.4,31.0
2529,2529,Siala Siliga,73.0,290,74.0, Orthodox,1.08,0.26,1.96,0.5,1.47,0.5,0.8,0.0,53.0
2530,2530,Nate Schroeder,73.0,230,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2531,2531,Ron Sparks,77.0,265,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2532,2532,Blair Tugman,72.0,135,70.0,,2.25,0.53,0.93,0.5,7.5,0.6,0.0,0.0,
2533,2533,Michael Graves,70.0,170,71.0, Orthodox,1.25,0.54,1.47,0.58,4.8,0.52,0.66,0.4,33.0
2534,2534,Jeremy Boczulak,, --,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2535,2535,Cody Garbrandt,68.0,135,65.0, Orthodox,2.98,0.4,3.76,0.6,1.03,0.34,0.8,0.0,32.0
2536,2536,Yair Rodriguez,71.0,145,71.0, Orthodox,4.65,0.46,3.99,0.52,0.69,0.27,0.58,0.7,31.0
2537,2537,Pedro Munhoz,66.0,135,65.0, Orthodox,5.32,0.43,6.23,0.56,0.51,0.18,0.82,0.5,37.0
2538,2538,Tina Lahdemaki,62.0,115,62.0, Orthodox,1.93,0.2,4.67,0.57,0.0,0.0,0.16,0.0,35.0
2539,2539,Davi Ramos,66.0,155,70.0, Orthodox,2.64,0.37,3.44,0.56,1.95,0.4,0.83,0.6,37.0
2540,2540,James Llontop,72.0,155,73.0, Orthodox,4.76,0.52,2.1,0.7,0.0,0.0,0.5,0.0,24.0
2541,2541,Josh Koscheck,70.0,170,73.0, Orthodox,1.79,0.36,2.27,0.63,2.46,0.48,0.64,0.4,46.0
2542,2542,Alptekin Ozkilic,65.0,125,65.0, Orthodox,3.81,0.32,5.72,0.59,4.21,0.58,0.75,0.0,38.0
2543,2543,Eduardo Pamplona,71.0,170,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0
2544,2544,Anton Zafir,71.0,170,72.0, Orthodox,2.99,0.64,2.31,0.52,6.11,0.6,0.0,0.0,37.0
2545,2545,Sage Northcutt,72.0,170,71.0, Orthodox,3.58,0.52,1.96,0.58,1.81,0.34,0.41,0.6,28.0
2546,2546,Luke Hartwig,, --,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2547,2547,Alberto Crane,65.0,155,66.0, Orthodox,0.43,0.25,2.61,0.57,0.0,0.0,0.5,4.0,47.0
2548,2548,Ian Heinisch,71.0,185,72.0, Orthodox,3.25,0.5,2.98,0.59,1.02,0.17,0.59,0.7,35.0
2549,2549,Todd Medina,70.0,193,, Southpaw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2550,2550,Dione Barbosa,66.0,125,66.0, Orthodox,2.2,0.54,2.86,0.66,2.3,0.25,0.0,3.1,32.0
2551,2551,Francois Botha,74.0,260,75.0, Orthodox,0.0,0.0,1.05,0.77,0.0,0.0,0.0,0.0,55.0
2552,2552,Jorge Santiago,73.0,170,75.0, Orthodox,1.69,0.35,2.62,0.56,0.58,0.3,0.52,0.8,43.0
2553,2553,Anthony Johnson,74.0,205,78.0, Orthodox,3.25,0.47,1.83,0.6,2.43,0.57,0.77,0.6,40.0
2554,2554,Rudyard Moncayo,70.0,195,, Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2555,2555,Ray Wizard,, --,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2556,2556,Gabriel Bonfim,73.0,170,72.0, Orthodox,4.87,0.4,5.25,0.59,4.75,0.71,1.0,3.8,26.0
2557,2557,Paul Song,,185,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2558,2558,Elizeu Zaleski dos Santos,71.0,170,73.0, Orthodox,4.52,0.42,3.33,0.57,0.43,0.13,0.68,0.4,37.0
2559,2559,Alejandro Flores,70.0,145,73.0, Orthodox,3.66,0.4,2.02,0.54,0.0,0.0,0.0,0.0,32.0
2560,2560,John Renken,72.0,190,, Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2561,2561,Ronaldo Rodriguez,66.0,125,65.0, Orthodox,2.0,0.41,3.56,0.47,1.2,0.5,0.63,1.8,25.0
2562,2562,Takeru Uchida,65.0,125,68.0, Southpaw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,21.0
2563,2563,Damion Douglas,,170,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2564,2564,Georgi Karakhanyan,68.0,145,68.0,,4.49,0.39,5.0,0.54,1.41,0.5,0.33,1.9,38.0
2565,2565,Tai Tuivasa,74.0,264,75.0, Southpaw,3.96,0.49,5.05,0.43,0.0,0.0,0.57,0.0,31.0
2566,2566,Kurt Pellegrino,68.0,155,70.0, Orthodox,2.45,0.43,1.94,0.63,2.9,0.54,0.69,0.8,45.0
2567,2567,Josh Smith,72.0,155,70.0, Orthodox,0.73,0.28,1.4,0.54,0.0,0.0,0.57,2.0,41.0
2568,2568,Danny Chavez,68.0,145,67.0, Orthodox,2.86,0.38,3.83,0.5,1.95,0.6,0.87,0.0,37.0
2569,2569,Juan Adams,77.0,265,80.0, Orthodox,7.09,0.55,4.06,0.34,0.91,0.66,0.57,0.0,32.0
2570,2570,Chael Sonnen,73.0,205,73.0, Southpaw,3.08,0.43,1.1,0.62,3.81,0.59,0.66,0.4,47.0
2571,2571,Evan Tanner,72.0,185,74.0, Orthodox,3.05,0.59,2.64,0.56,2.55,0.43,0.25,1.3,53.0
2572,2572,Kevin Ferguson,74.0,235,77.0, Orthodox,2.3,0.5,3.41,0.38,3.1,0.72,0.36,1.2,50.0
2573,2573,Michael Johnson,70.0,155,73.0, Southpaw,4.27,0.39,3.83,0.57,0.62,0.41,0.81,0.0,37.0
2574,2574,Yin Shuai,67.0,125,65.0, Southpaw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
2575,2575,Song Yadong,68.0,135,67.0, Orthodox,4.49,0.43,3.96,0.55,0.66,0.4,0.72,0.2,26.0
2576,2576,Lowell Anderson,66.0,160,, Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2577,2577,Tagir Ulanbekov,67.0,125,70.0, Southpaw,3.22,0.45,3.3,0.51,3.71,0.46,0.61,2.1,32.0
2578,2578,Cody Gibson,70.0,135,71.0, Orthodox,4.0,0.43,4.08,0.57,1.28,0.28,0.68,0.2,36.0
2579,2579,Robbie Ring,69.0,145,68.0, Orthodox,5.11,0.38,9.15,0.38,4.04,0.33,0.0,0.0,23.0
2580,2580,Marcin Tybura,75.0,249,78.0, Orthodox,3.6,0.48,3.35,0.55,1.43,0.33,0.79,0.1,38.0
2581,2581,Kyle Prepolec,70.0,170,70.0, Southpaw,3.2,0.34,4.7,0.54,0.0,0.0,0.4,0.0,34.0
2582,2582,Charlie Valencia,63.0,135,64.0, Orthodox,2.58,0.37,2.61,0.77,1.4,0.53,0.75,0.5,49.0
2583,2583,Jared Hamman,75.0,185,75.0, Orthodox,5.15,0.42,3.93,0.55,1.57,0.46,0.3,0.0,42.0
2584,2584,Sodiq Yusuff,69.0,145,71.0, Orthodox,5.66,0.49,4.51,0.53,0.28,0.2,0.62,0.4,31.0
2585,2585,Phillipe Nover,69.0,145,72.0, Orthodox,1.79,0.35,2.48,0.56,0.99,0.28,0.44,0.7,40.0
2586,2586,Roger Zapata,71.0,170,74.0, Southpaw,2.6,0.51,2.13,0.36,0.0,0.0,0.81,1.4,38.0
2587,2587,Benito Lopez,70.0,135,73.0, Switch,4.39,0.45,5.18,0.56,0.0,0.0,0.73,0.3,30.0
2588,2588,Vitor Miranda,73.0,185,77.0, Orthodox,2.98,0.45,2.95,0.58,0.95,0.55,0.5,0.2,45.0
2589,2589,Yoshiaki Yatsu,73.0,165,73.0, Orthodox,0.0,0.0,5.57,0.48,0.0,0.0,0.0,0.0,67.0
2590,2590,Roman Bravo-Young,,205,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2591,2591,Bubba Jenkins,67.0,145,72.0,,2.41,0.37,1.58,0.67,7.23,0.68,1.0,0.0,36.0
2592,2592,Michael Lombardo,72.0,170,72.0, Orthodox,1.47,0.62,2.63,0.31,2.5,0.21,0.6,0.0,34.0
2593,2593,Harry Hunsucker,74.0,205,75.0, Orthodox,3.54,0.52,6.53,0.42,0.0,0.0,0.0,2.0,35.0
2594,2594,Davey Grant,68.0,135,69.0, Orthodox,4.77,0.42,3.82,0.55,1.26,0.41,0.61,0.2,38.0
2595,2595,Joe Vedepo,72.0,185,74.0, Orthodox,1.43,0.42,5.71,0.38,1.07,0.2,0.0,0.0,
2596,2596,Joseph Holmes,76.0,185,80.0, Orthodox,2.88,0.53,3.08,0.54,1.49,0.4,0.5,0.8,28.0
2597,2597,Sean Soriano,69.0,145,70.0, Orthodox,3.18,0.61,2.14,0.56,1.33,0.55,0.52,0.0,34.0
2598,2598,Mauricio Alonso,74.0,170,75.0,,5.74,0.34,1.91,0.67,0.0,0.0,0.0,0.0,44.0
2599,2599,Antonio Dos Santos,70.0,185,72.0, Orthodox,5.4,0.51,3.94,0.43,0.0,0.0,1.0,0.0,35.0
2600,2600,Rachael Ostovich,63.0,125,62.0, Orthodox,2.54,0.43,3.97,0.57,2.03,0.83,0.66,0.8,33.0
2601,2601,YeDam Seo,63.0,115,63.0, Orthodox,0.33,0.15,2.27,0.55,0.0,0.0,0.0,0.0,32.0
2602,2602,Mike Altman,70.0,185,72.0, Orthodox,1.56,0.2,2.08,0.75,0.0,0.0,0.0,0.0,
2603,2603,Scott McAfee,68.0,155,71.0, Orthodox,0.0,0.0,1.33,0.5,0.0,0.0,0.0,0.0,40.0
2604,2604,Richie Vaculik,66.0,125,69.0, Orthodox,3.69,0.46,4.09,0.57,3.0,0.45,0.31,1.0,40.0
2605,2605,Zubaira Tukhugov,68.0,155,68.0, Orthodox,3.17,0.39,3.07,0.63,2.13,0.39,1.0,0.0,33.0
2606,2606,Steve Nelmark,72.0,240,, Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2607,2607,CJ Vergara,66.0,125,68.0, Orthodox,5.24,0.57,4.62,0.52,0.0,0.0,0.6,0.2,32.0
2608,2608,Fabricio Werdum,76.0,231,77.0, Orthodox,3.59,0.52,2.64,0.55,1.75,0.31,0.31,1.2,46.0
2609,2609,Maria Oliveira,66.0,115,69.0, Orthodox,5.03,0.38,5.76,0.44,0.95,0.44,0.47,0.0,27.0
2610,2610,Abdul-Kerim Edilov,74.0,205,78.0, Orthodox,10.22,0.61,0.13,0.92,3.98,1.0,0.0,2.0,32.0
2611,2611,Fabio Maldonado,73.0,205,75.0, Orthodox,5.29,0.58,4.31,0.53,0.44,0.57,0.61,0.6,44.0
2612,2612,Bec Rawlings,66.0,125,64.0, Orthodox,4.48,0.42,5.66,0.57,0.71,0.4,0.68,0.4,35.0
2613,2613,Dan Evensen,75.0,250,76.0, Orthodox,0.27,0.1,3.86,0.38,0.0,0.0,0.0,4.0,49.0
2614,2614,Jeka Saragih,68.0,145,69.0, Orthodox,2.76,0.5,2.84,0.4,2.37,1.0,0.66,0.6,29.0
2615,2615,Charlie Campbell,72.0,155,72.0, Orthodox,5.55,0.54,3.73,0.55,2.95,0.4,0.71,0.0,28.0
2616,2616,Nick Diaz,73.0,170,76.0, Southpaw,5.71,0.42,3.84,0.59,1.28,0.32,0.6,1.0,40.0
2617,2617,Ryan Jensen,73.0,185,76.0, Orthodox,2.84,0.39,2.99,0.59,1.55,0.5,0.31,1.9,46.0
2618,2618,Ivan Shtyrkov,72.0,205,74.0, Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
2619,2619,Genaro Valdez,69.0,155,72.0, Orthodox,4.08,0.3,7.16,0.48,1.54,0.44,0.36,0.4,32.0
2620,2620,Valter Walker,78.0,265,78.0, Orthodox,2.2,0.49,3.87,0.43,4.0,0.8,0.0,0.0,26.0
2621,2621,Raimond Magomedaliev,73.0,170,75.0, Orthodox,4.07,0.41,4.75,0.41,0.0,0.0,0.0,0.0,33.0
2622,2622,Jorge Oliveira,73.0,205,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2623,2623,John Kelly,69.0,170,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0
2624,2624,Mariya Agapova,66.0,125,68.0, Southpaw,4.67,0.55,3.82,0.52,0.59,0.66,0.47,0.9,27.0
2625,2625,Paul Buentello,74.0,245,77.0, Orthodox,3.29,0.45,3.83,0.52,0.19,0.33,0.39,0.4,50.0
2626,2626,Austin Hubbard,70.0,155,71.0, Orthodox,4.11,0.45,3.74,0.56,1.75,0.5,0.65,0.0,32.0
2627,2627,Wesley Little,76.0,205,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2628,2628,Anderson Silva,74.0,185,77.0, Southpaw,3.05,0.61,2.05,0.6,0.5,0.77,0.69,0.8,49.0
2629,2629,Haisam Rida,, --,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
2630,2630,Cole Smith,71.0,135,67.0, Orthodox,1.78,0.35,1.96,0.49,1.67,0.33,0.45,1.7,35.0
2631,2631,Luke Barnatt,78.0,185,77.0, Orthodox,4.43,0.36,3.87,0.59,0.63,0.42,0.63,0.4,36.0
2632,2632,Asjabharan,66.0,135,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
2633,2633,Patrick Murphy,72.0,170,73.0,,3.4,0.66,0.8,0.42,0.0,0.0,0.5,1.0,
2634,2634,Bruno Korea,66.0,135,65.0,,2.12,0.34,3.96,0.42,0.0,0.0,0.25,0.0,32.0
2635,2635,Tyra Parker,65.0,115,66.0, Orthodox,1.5,0.22,9.0,0.14,0.0,0.0,0.0,0.0,
2636,2636,Jean Silva,67.0,145,69.0, Orthodox,5.83,0.52,4.27,0.57,1.56,0.5,1.0,0.0,27.0
2637,2637,Yasuhiro Urushitani,65.0,125,67.0, Southpaw,3.47,0.39,4.71,0.65,0.0,0.0,0.8,0.0,47.0
2638,2638,Jesse Moreng,67.0,145,70.0, Orthodox,1.26,0.4,2.08,0.48,5.56,1.0,1.0,0.0,44.0
2639,2639,Jonathan Contrestano,,155,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2640,2640,Adam Bramhald,,135,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
2641,2641,Joel Sutton,71.0,205,, Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2642,2642,Roberto Traven,75.0,227,77.0, Orthodox,0.92,0.5,2.77,0.57,0.0,0.0,0.0,0.0,55.0
2643,2643,Bruno Silva,64.0,125,65.0, Orthodox,3.05,0.46,3.09,0.59,2.57,0.3,0.64,0.3,34.0
2644,2644,Paul Craig,75.0,185,76.0, Orthodox,2.45,0.46,2.97,0.44,1.68,0.2,0.37,1.6,36.0
2645,2645,Josh Bennett,76.0,259,78.0, Orthodox,2.9,0.4,5.8,0.43,1.5,1.0,1.0,0.0,
2646,2646,Stephen Bass,69.0,145,73.0, Orthodox,4.87,0.52,5.87,0.55,0.0,0.0,0.0,0.0,41.0
2647,2647,Jonathan Wilson,74.0,205,75.0, Southpaw,2.92,0.48,5.65,0.56,0.37,1.0,0.8,0.0,36.0
2648,2648,Amaury Bitetti,69.0,185,, Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2649,2649,Carlton Minus,70.0,170,75.0, Orthodox,3.5,0.4,4.97,0.5,0.0,0.0,0.58,0.0,31.0
2650,2650,Fabio Nascimento,70.0,185,72.0, Orthodox,2.94,0.38,4.63,0.55,0.0,0.0,0.55,0.8,
2651,2651,Richard Jacobi,76.0,260,75.0, Orthodox,0.88,0.44,3.94,0.51,3.28,1.0,1.0,0.0,30.0
2652,2652,Pete Williams,75.0,235,77.0, Orthodox,0.61,0.62,2.77,0.4,1.84,0.4,0.16,0.9,48.0
2653,2653,Malcolm Gordon,67.0,125,71.0, Switch,2.5,0.45,2.0,0.43,1.72,0.35,0.26,1.0,34.0
2654,2654,Austin Bashi,,135,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
2655,2655,Israel Adesanya,76.0,185,80.0, Switch,3.93,0.48,3.11,0.56,0.05,0.14,0.77,0.1,34.0
2656,2656,Jose Perez,, --,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2657,2657,Aleksa Camur,73.0,205,74.0, Orthodox,4.73,0.57,4.26,0.54,0.46,0.22,0.5,0.0,28.0
2658,2658,Jin Oh Kim,69.0,205,73.0, Orthodox,5.06,0.25,8.43,0.5,0.0,0.0,0.66,0.0,
2659,2659,James Mulheron,70.0,243,73.0, Orthodox,2.4,0.31,3.47,0.42,0.0,0.0,0.25,0.0,36.0
2660,2660,Shane Roller,70.0,155,72.0, Orthodox,2.04,0.34,2.65,0.6,2.46,0.33,0.42,1.9,44.0
2661,2661,Luis Mendoza,,155,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2662,2662,Fabian Gonzalez,70.0,135,69.0,,3.9,0.48,4.39,0.51,0.0,0.0,0.66,0.0,
2663,2663,Josh LaBerge,70.0,145,71.0,,2.53,0.36,5.33,0.44,0.0,0.0,0.71,0.0,
2664,2664,Miguel Torres,69.0,135,76.0, Orthodox,3.98,0.43,1.86,0.74,0.0,0.0,0.17,1.6,43.0
2665,2665,Vince Murdock,66.0,145,64.0, Orthodox,1.21,0.21,7.17,0.4,0.0,0.0,0.0,0.0,33.0
2666,2666,Sione Latu,72.0,215,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2667,2667,Joao Paulo Faria,69.0,155,72.0,,6.69,0.64,2.09,0.85,1.25,0.5,0.0,1.2,
2668,2668,Kyle Kingsbury,76.0,205,79.0, Orthodox,2.97,0.4,3.81,0.51,2.64,0.41,0.52,0.0,42.0
2669,2669,Henrique da Silva,75.0,205,76.0, Orthodox,3.89,0.6,5.28,0.4,0.25,0.14,0.22,0.2,34.0
2670,2670,Ryan Janes,75.0,185,76.0, Orthodox,7.69,0.48,5.53,0.59,0.35,1.0,0.58,0.0,42.0
2671,2671,Mario Sperry,74.0,205,76.0, Orthodox,2.81,0.52,1.53,0.47,2.09,0.42,0.71,1.4,57.0
2672,2672,Matt Sayles,67.0,155,68.0, Orthodox,4.83,0.41,2.81,0.61,0.36,0.16,0.81,0.7,30.0
2673,2673,Pawel Pawlak,72.0,170,73.0, Orthodox,1.67,0.33,2.22,0.53,1.0,0.37,0.7,0.0,35.0
2674,2674,Trevin Jones,67.0,135,70.0, Southpaw,2.13,0.37,4.29,0.39,0.62,0.15,0.6,0.2,33.0
2675,2675,Sultan Aliev,71.0,170,74.0, Orthodox,1.41,0.45,2.2,0.56,1.76,0.38,1.0,0.0,39.0
2676,2676,Jimmy Quinlan,72.0,185,72.0, Orthodox,2.08,0.7,5.94,0.16,4.46,0.25,0.0,0.0,37.0
2677,2677,Christian Colombo,77.0,265,81.0, Orthodox,2.76,0.44,4.02,0.42,0.0,0.0,0.33,0.0,43.0
2678,2678,Matt Brown,72.0,170,75.0, Orthodox,3.76,0.55,2.92,0.55,1.68,0.46,0.63,1.3,43.0
2679,2679,Gerric Hayes,70.0, --,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2680,2680,Victor Jones,,145,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2681,2681,Jess Liaudin,69.0,170,72.0, Orthodox,2.46,0.51,2.76,0.41,3.28,0.53,0.3,1.6,
2682,2682,KJ Noons,70.0,155,70.0, Orthodox,3.68,0.35,3.78,0.65,0.08,0.2,0.68,0.0,41.0
2683,2683,Christophe Leninger,72.0,200,, Southpaw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2684,2684,TJ O'Brien,74.0,155,77.0, Orthodox,3.77,0.46,4.78,0.57,0.94,1.0,0.0,0.0,37.0
2685,2685,Mike Ciesnolevicz,72.0,235,74.0, Orthodox,0.51,0.5,4.62,0.57,0.0,0.0,0.2,5.1,44.0
2686,2686,Abus Magomedov,74.0,185,78.0, Orthodox,2.88,0.44,3.73,0.55,2.65,0.77,1.0,0.0,33.0
2687,2687,Yazmin Jauregui,63.0,115,64.0, Orthodox,6.26,0.38,5.12,0.55,0.0,0.0,1.0,0.0,25.0
